1,Bulls,4,antzu,5,4,5,19,BraidedAxe,7,3,3,16,Dodgers,1,InanimateJ,5,2,7,8,Minamacky,5,4,9,13
1,Shadow,3,Oni,14,7,4,30,sillybunny,10,10,11,23,Sharks,2,Luke_,12,6,10,21,Lundo,9,7,12,23
1,Hurricanes,1,Iguane Fabuleux,7,4,12,17,Jimmer,8,3,9,14,Lightning,4,iP JoKeR,6,5,6,17,JDaaab,11,4,8,28
1,Blizzard,1,Barry Allen,7,4,5,20,MapleSurrup,10,3,11,28,Eclipse,4,walvis,9,7,11,23,Krops,11,6,14,22
1,Pirates,4,Taki,8,4,4,23,Tater,10,5,12,23,Rhinos,1,HersheyRL,4,5,15,22,hiroH,8,2,7,14
1,Comets,0,Apple,4,1,11,11,StarFax,4,1,5,12,Demolition,5,kccolts81,15,8,4,26,Kunics,11,10,9,27
1,Flames,1,crossfire,4,4,14,17,Reverse Fridge,7,1,10,22,Pandas,4,dan720,9,4,8,19,Wyyzard,6,5,12,26
1,Elite,4,Cearu,12,2,8,24,Veets,6,8,3,17,Tyrants,1,Jakester,8,2,7,17,Saucy.,6,5,7,12
1,Bears,4,Atokad,9,2,14,22,Mage,3,4,6,19,Outlaws,1,Lotty Lettuce,7,1,11,18,Will,1,1,12,16
1,Express,2,Gumbachi,10,5,10,28,mattybananas,8,6,3,25,Jets,3,Tagmata,8,5,17,15,Unborn,6,5,11,21
1,Spectre,2,NovaCainRL,8,3,10,14,WeTakeLs,6,5,15,17,Wizards,3,iso,10,3,8,31,JustTuck,8,4,6,21
1,Foxes,5,Blazed,5,5,5,5,henrY,5,5,5,5,Puffins,0,Taelo,0,0,0,5,Trent,0,0,0,5
1,Aviators,3,Craymin,9,5,4,19,Icey6,7,4,13,22,Ducks,2,JKmadness,5,6,8,18,Wockit Kah,9,1,8,20
1,Knights,2,Achieves,5,2,7,18,TosCrazy,4,2,12,11,Spartans,3,Letsgobluh,6,3,4,20,Saucey,7,4,11,14
1,Sabres,4,Giant,6,4,7,30,Smilez,8,3,8,17,Wolves,1,Kou,4,3,10,15,Bloop,4,3,11,13
1,Hawks,4,TestGravity,14,2,8,34,uh steve,2,4,12,9,Hive,1,CashioC,7,0,10,23,Satsz,3,3,17,13
2,Flames,4,Cedric,11,1,17,16,crossfire,4,3,11,18,Shadow,1,Oni,5,1,10,24,synthex,4,4,7,20
2,Bulls,3,antzu,4,5,5,16,RainbowNoms,9,1,17,17,Elite,2,El Diablo Rojo,5,5,12,26,Veets,6,3,5,13
2,Wizards,5,JustTuck,12,6,10,18,TrashVan,14,7,5,32,Demolition,0,ImBad,2,4,6,12,Seven,8,1,10,17
2,Tyrants,0,Jakester,3,3,10,15,Saucy.,5,1,14,13,Dodgers,5,bits,11,4,9,25,Minamacky,7,4,4,24
2,Comets,2,StarFax,8,3,18,19,Tunloink,8,2,14,28,Spectre,3,C^2,12,5,8,28,snip,10,8,13,26
2,Aviators,0,Icey6,1,5,10,14,vitali.,6,1,9,16,Hawks,5,TestGravity,15,7,11,34,Zayo,14,6,8,20
2,Bears,3,Atokad,11,5,13,19,KILT,8,3,12,19,Pirates,2,cal�,1,2,2,16,Tater,8,0,2,21
2,Sharks,3,Twigler,4,4,4,17,W/\\/E,8,2,6,21,Pandas,2,Not Juice,7,4,4,18,Wyyzard,8,5,17,15
2,Lightning,4,Ajax,7,6,9,17,R E D,8,5,9,22,Eclipse,1,walvis,3,4,11,13,Other Ninja,5,1,10,14
2,Hive,4,Satsz,10,6,12,33,Toonifisch,12,5,9,25,Ducks,1,BlueMars2,9,3,10,23,Jack Colt,6,6,21,20
2,Wolves,2,Haimgame,5,3,8,16,Zack,7,5,8,22,Puffins,3,Bolio,9,3,12,18,KittenDuck,5,7,11,17
2,Spartans,5,Saucey,6,10,6,23,Sinnicole,16,4,7,38,Jets,0,Tagmata,10,2,23,21,thomas,4,5,12,10
2,Express,2,GOYO,12,3,8,19,Pops,8,6,9,22,Knights,3,oogga,11,4,3,18,PuffTheDargon,7,7,4,22
2,Rhinos,1,giraffegirl7,3,2,8,16,Korluss,5,0,10,16,Outlaws,4,Stovvadz,13,7,5,32,Will,12,3,10,18
2,Blizzard,4,Barry Allen,9,3,5,18,Scoobert Doobert,4,4,10,16,Hurricanes,1,Jab,5,5,8,17,Peabs,5,2,10,16
2,Foxes,4,henrY,6,5,12,20,Laff,13,2,10,20,Sabres,1,Prosperity2K,7,1,6,17,Smilez,6,2,8,18
