1,Elite,3,Chunkylover,8,2,4,28,Rick,4,3,9,15,Spectre,2,BuffaloDave,1,2,7,9,KnightDocWolfe,8,1,14,15
1,Eclipse,5,Havinfun85,12,7,3,25,JayWolf,15,7,5,31,Aviators,0,NinjaRider,3,0,8,6,Royal,2,0,10,8
1,Jets,5,Aerialist,20,8,5,34,Riyo,12,9,3,23,Sharks,0,Drummer_Boy_904,2,3,6,6,kjintroverted,5,2,7,12
1,Pandas,3,Clowdy Howdy,8,3,5,17,DonkeyKong,7,5,9,17,Dodgers,2,Capsfan,4,5,6,17,stevo,8,1,9,18
1,Blizzard,1,DaddyDudley,5,3,8,12,WolfAlone,4,2,8,9,Shadow,4,BabiNorthWest,14,1,5,26,Dyfferential,3,4,6,10
1,Comets,0,RWB,4,1,11,13,Springer,4,1,7,8,Spartans,5,Deli,6,5,7,16,ZeeBee,13,3,3,27
1,Bears,4,Kaeso Clarus,7,5,9,17,Obfu,7,3,5,10,Rhinos,1,AtoMic,5,3,4,13,Meddler,5,4,6,15
1,Wizards,1,jamesy,2,3,11,6,Rowdy152,9,0,13,19,Demolition,4,Deejay,7,6,5,27,Super,12,3,4,27
1,Pirates,4,Herbs,14,4,5,27,RedTaill,8,6,9,20,Knights,1,Lars Newt,8,1,8,16,Schult,5,3,13,15
1,Hawks,0,Dolo7,2,3,6,8,HK_BadBoy,5,1,5,10,Express,5,Hermod,7,5,4,12,LightningHawk505,10,4,3,20
1,Outlaws,3,Hotsaucethepirate,11,5,5,19,nyyankeesrd,8,4,1,17,Sabres,2,Myzair,7,3,6,12,OldManBallin26,8,6,8,16
1,Ducks,0,Burrie,1,0,5,6,Mr_Bigglezworth,1,0,10,5,Foxes,5,crossfire,15,6,4,30,TeaBoneJones,14,3,2,22
1,Bulls,1,DonutPirate,5,3,1,7,Luna�s Protector,6,2,7,17,Hurricanes,4,DocPep,8,3,5,15,TheMagnelephant,9,4,3,14
1,Tyrants,3,Revolving,1,4,9,5,TSR,9,1,6,23,Flames,2,Luke,8,2,5,15,mdsooter,2,5,5,11
