11,Knights,2,BD Yurek,3,3,12,13,Captain Marlin,6,1,7,16,Sabres,3,Adi,5,3,10,20,Royal,9,2,5,19
1,Bulls,4,CHASER,7,4,6,34,Peytoneli,8,3,10,31,Elite,1,bossanova,4,4,17,10,Shadeslayer,8,3,19,23
1,Puffins,0,ArcaneLizard,4,3,9,16,Mast3rOfN0ne,4,1,3,9,Wolves,5,Denshar,13,5,11,25,Indy,14,10,3,28
1,Outlaws,1,Sentri,3,3,9,12,Theevilisback,8,2,10,18,Rhinos,4,kcscrag,10,5,8,25,tnory,7,5,9,20
1,Pandas,3,TruDust,7,3,11,13,Unforgiven,10,5,8,25,Sharks,2,Kismet,3,4,7,18,Xo,9,1,9,16
1,Bears,0,Xequter001,6,1,7,10,Xivilai47,2,5,7,10,Pirates,5,Crey2k,9,6,3,21,Tag,15,5,4,29
1,Blizzard,2,bledsoe,6,2,13,18,Gratz16,5,1,5,13,Hurricanes,3,Agent Thunder,7,3,7,17,goldentornado17,7,6,10,26
11,Hive,1,Swadings,6,5,13,19,TheMagnelephant,8,5,10,23,Lightning,4,Isaac13003,16,3,12,28,mdsooter,8,8,11,23
1,Foxes,4,Apollo,10,5,9,20,Lotus,6,4,6,14,Sabres,1,DemonicWool,5,5,11,16,Royal,8,2,5,20
1,Flames,4,flamethrowr,14,5,14,29,WolfAlone,9,9,16,22,Shadow,1,euronate,3,5,8,30,Lightning,13,2,10,24
1,Demolition,0,Phiu,5,2,7,18,Sadomi,3,4,14,12,Wizards,5,Manatee,12,4,4,32,rylieghrox,8,5,10,16
1,Aviators,4,FLAG-,6,3,9,14,Lej,7,3,8,24,Hawks,1,Frosty,3,1,8,17,Larry The Lizard,5,1,12,19
1,Comets,4,Kraydle,12,2,10,30,Zeta,9,6,10,21,Spectre,1,Horseman,7,3,16,24,Shadow,8,3,10,20
1,Eclipse,2,Duggles,4,3,6,14,NaCL (Salt),12,2,6,27,Lightning,3,Mockhyy,8,2,7,16,Sleepless,6,6,9,11
11,Ducks,4,ChaosSpike,15,5,6,23,DudTheBomb,9,8,5,17,Eclipse,1,Kiimmmiiii,4,2,6,12,MrFranceypantz,8,1,8,17
1,Dodgers,0,BDG Explosion,3,1,7,12,furphy,4,1,13,18,Tyrants,5,FallxnAutumn,7,8,10,16,Sci_Frye,15,4,8,31
1,Ducks,3,awsomDixie,4,7,6,14,KingDufff,10,1,10,17,Hive,2,Arunos,4,1,10,17,Charliebee,6,3,4,16
11,Spartans,0,Big_Papi,8,3,14,18,Tomez,4,1,7,15,Wolves,5,Indy,10,5,10,28,Tyler,8,3,6,24
1,Express,2,Hermod,4,4,12,17,ilikepie2151,9,2,9,21,Knights,3,Beninemm,6,6,8,17,NoahBez,10,6,13,25
11,Hawks,1,Staas,5,1,4,20,TheBigMacDan,2,5,7,18,Hurricanes,4,Agent Thunder,8,3,15,14,KnightDocWolfe,8,3,8,15
11,Aviators,4,Lej,9,5,10,24,RapidChampion,11,5,12,20,Blizzard,1,Hiimly,4,3,9,17,Jahex,9,3,9,18
11,Outlaws,5,Rogue,15,6,12,29,Theevilisback,11,5,3,30,Pandas,0,Clowdy Howdy,5,2,8,13,Zach,5,2,20,15
11,Demolition,1,Sadomi,5,2,8,16,Stephen,3,4,7,14,Dodgers,4,Dopenose,7,4,7,18,furphy,8,1,7,25
11,Tyrants,3,plusULTRA,9,1,5,13,TruSolja,4,3,12,15,Wizards,2,jamesy,8,1,6,21,rylieghrox,5,3,8,14
1,Jets,5,Leachy,3,0,0,6,Myzair,1,1,1,6,Spartans,0,AtoMic,0,0,4,0,Spicy,0,0,2,2
11,Bulls,1,CHASER,7,2,16,19,The Street Pharmacist,7,5,12,13,Comets,4,TheLegend27,5,10,7,20,Thunderbug,13,2,9,34
11,Rhinos,2,Mythonian,5,2,8,17,robotman321,4,4,10,17,Sharks,3,RevengeofBlob,3,5,5,14,Xo,14,1,13,24
11,Pirates,0,jansen24,1,2,6,17,Miller_Ball_22,4,0,8,13,Shadow,5,HADES,10,8,16,20,Motions_AX,20,4,4,26
11,Elite,1,bossanova,7,0,11,11,rudy,4,2,4,15,Spectre,4,Horseman,9,3,8,17,Toastables,10,5,5,21
11,Express,5,Hermod,7,5,4,18,ilikepie2151,12,6,8,28,Foxes,0,Gui,6,3,14,12,Lotus,4,4,7,12
2,Demolition,3,MjSwartz,6,2,8,13,Phiu,7,6,6,19,Spectre,2,Shadow,6,5,7,15,Toastables,7,4,6,18
2,Aviators,2,FLAG-,10,4,8,26,RapidChampion,7,6,6,15,Hive,3,Arunos,9,1,12,22,Underdogger,2,6,9,10
2,Foxes,1,Donnelly,7,1,8,21,notmike,4,5,11,14,Wolves,4,Indy,18,6,12,38,Ripperr,13,5,7,23
2,Flames,2,Luke,3,0,5,12,Viper,6,2,10,20,Sharks,3,Hobo1104,6,3,10,21,Xo,8,5,8,20
2,Jets,0,Mople,2,2,10,10,Myzair,4,1,7,13,Knights,5,Dread,13,5,4,24,NoahBez,16,7,8,33
2,Dodgers,3,furphy,10,3,7,24,Smalls,8,5,6,15,Elite,2,bossanova,4,3,4,11,ryryboltwrap,14,1,11,26
11,Bears,2,SSS,11,1,6,19,Xivilai47,3,3,8,5,Flames,3,Viper,8,6,3,19,WolfAlone,11,2,6,17
2,Puffins,4,Bazed,11,3,7,22,Mast3rOfN0ne,7,3,9,20,Sabres,1,Adi,6,4,5,17,DemonicWool,10,2,12,20
2,Blizzard,3,Captain Marlin,7,0,9,16,Jahex,5,4,11,16,Lightning,2,mdsooter,7,5,8,22,Mockhyy,8,2,9,18
2,Comets,3,Kraydle,10,5,9,24,Thunderbug,9,6,8,27,Wizards,2,1AMRamen,5,3,9,13,Manatee,7,3,13,18
2,Eclipse,2,Duggles,6,1,9,19,MrFranceypantz,3,4,7,17,Hurricanes,3,Agent Thunder,1,4,8,8,Squanchy,11,1,13,28
2,Bears,1,Obfu,4,2,7,15,Xequter001,5,3,9,17,Rhinos,4,kcscrag,15,7,10,31,Mythonian,14,6,11,24
11,Jets,3,Icyymike,8,4,14,18,Leachy,9,3,5,17,Puffins,2,ArcaneLizard,7,3,6,20,SecretSlender,5,0,10,17
2,Ducks,4,ChaosSpike,10,6,9,25,KingDufff,9,7,9,28,Hawks,1,Larry The Lizard,3,10,17,13,Staas,12,1,7,24
2,Outlaws,2,Lettuce,6,2,7,16,Rogue,8,4,12,23,Pirates,3,jansen24,12,1,5,24,Tag,6,9,9,25
2,Pandas,3,Unforgiven,6,2,7,19,Zach,9,2,15,16,Shadow,2,Lightning,5,6,4,17,Motions_AX,8,2,12,25
2,Bulls,1,Peytoneli,6,4,11,16,The Street Pharmacist,5,2,10,15,Tyrants,4,Sci_Frye,12,5,8,23,TruSolja,8,4,5,24
2,Express,1,C0P3x,7,2,11,21,ilikepie2151,4,5,6,18,Spartans,4,AtoMic,8,4,8,15,Big_Papi,8,7,10,26
12,Elite,3,ryryboltwrap,7,7,7,17,ShuTingYu,11,2,11,21,Wizards,2,1AMRamen,5,1,5,19,rylieghrox,6,5,8,19
3,Bulls,4,CHASER,13,5,14,21,nyyankeesrd,8,4,9,22,Dodgers,1,Dopenose,8,3,9,23,Smalls,7,4,8,20
3,Flames,2,flamethrowr,11,5,9,27,Viper,10,5,5,24,Pandas,3,TruDust,13,5,10,22,Zach,7,8,16,11
3,Sabres,0,Hypr,1,1,7,7,Kaeso Clarus,3,0,8,5,Wolves,5,Denshar,14,4,5,27,Indy,13,11,4,29
3,Bears,2,Obfu,2,4,4,10,SSS,8,0,8,19,Outlaws,3,Lettuce,9,3,6,20,Sentri,5,4,11,14
3,Shadow,1,euronate,8,1,11,17,HADES,2,3,7,18,Sharks,4,Hobo1104,7,2,8,18,Xo,13,5,12,24
12,Bears,1,Obfu,2,5,8,6,Xivilai47,9,1,8,16,Pandas,4,Clowdy Howdy,6,2,4,16,Unforgiven,16,4,7,30
12,Foxes,5,Gui,0,0,0,0,notmike,0,0,0,0,Spartans,0,AtoMic,0,0,0,0,Spicy,0,0,0,0
12,Pirates,3,Miller_Ball_22,3,3,7,12,Virt,10,1,14,23,Sharks,2,Kismet,7,4,10,22,RevengeofBlob,5,4,7,17
3,Foxes,2,Donnelly,5,5,15,12,notmike,8,2,13,16,Puffins,3,ArcaneLizard,9,7,2,26,Bazed,13,3,7,28
3,Hawks,3,Frosty,8,1,12,16,Staas,7,3,12,21,Hive,2,Charliebee,10,1,6,31,TheMagnelephant,2,5,9,13
3,Hurricanes,4,goldentornado17,9,5,4,29,Squanchy,8,4,8,18,Lightning,1,mdsooter,1,4,13,9,Sleepless,6,1,10,17
12,Express,3,C0P3x,11,2,6,26,Hermod,6,3,12,20,Puffins,2,Bazed,11,4,5,21,SecretSlender,6,3,16,21
12,Eclipse,1,Duggles,6,3,7,17,Kiimmmiiii,5,2,12,12,Hawks,4,Larry The Lizard,7,8,5,27,TheBigMacDan,11,3,10,23
12,Dodgers,5,Dopenose,7,12,7,26,JayTee,17,3,7,33,Spectre,0,Point,5,0,12,17,Shadow,4,1,9,11
12,Comets,3,Snugglable,10,4,13,22,Zeta,9,7,7,19,Tyrants,2,Sci_Frye,12,6,10,21,TruSolja,10,7,6,23
3,Pirates,2,Crey2k,13,3,11,23,Miller_Ball_22,5,3,5,12,Rhinos,3,Mythonian,5,6,10,21,tnory,8,3,2,15
3,Elite,1,ryryboltwrap,7,1,20,18,rudy,1,5,10,7,Tyrants,4,plusULTRA,5,8,7,26,Sci_Frye,11,2,6,35
3,Express,4,C0P3x,8,5,8,22,ilikepie2151,8,5,7,23,Jets,1,Icyymike,6,5,16,21,Myzair,8,4,5,15
12,Knights,0,BD Yurek,4,3,14,11,NoahBez,4,2,5,12,Wolves,5,Denshar,8,7,8,24,Ripperr,14,3,7,23
